Fecha,Alimentacion Fresca SAG16,MA2:3WI116R,TPD SAG 16,Tasa Desgaste SAG16,Consumo acero SAG16,Reposicion SAG16,Variacion de nivel SAG16,Nivel bolas estimada SAG16,Alimentacion Fresca SAG17,MA2:3WI216R,TPD SAG 17,Tasa Desgaste SAG17,Consumo acero SAG17,Reposicion SAG17,Variacion de nivel SAG17,Nivel bolas estimada SAG17
2021-08-20,57539.065832224485,7227.167502527916,64766.2333347524,275,17810.71416705691,12500.0,-0.2795112719503637,16.382200570182366,39637.40738724768,10837.551161960357,50474.95854920804,328,16555.786404140235,12500.0,-0.21346244232317027,15.343115355689545
2021-08-21,70854.71013933062,1486.8491576962947,72341.55929702692,275,19893.928806682405,12500.0,-0.3891541477201265,16.014566607639424,35189.42657875836,614.5795550733154,35804.006133831674,328,11743.714011896789,12500.0,0.03980452568964268,15.393529465277291
2021-08-22,48861.52964643252,1716.517622748437,50578.047269180955,275,13908.962999024761,12500.0,-0.0741559473170927,15.965254994335796,43517.37909423243,750.3425038275481,44267.72159805997,328,14519.812684163671,12500.0,-0.1063059307454564,15.300176815650545
2021-08-23,48654.9397316444,1264.9350789148002,49919.8748105592,275,13727.96557290378,12500.0,-0.0646297669949358,15.91893349821989,48465.93885174037,849.2282763709127,49315.16712811129,328,16175.374818020502,12500.0,-0.1934407798958159,15.121396397578394
2021-08-24,28925.72455277384,354.9592980311613,29280.683850805002,275,8052.1880589713755,12500.0,0.23409536531729602,16.158166432324478,51351.06051037904,0.0,51351.06051037904,328,16843.147847404325,12500.0,-0.22858672881075398,14.89280966876764
2021-08-25,42615.77784590063,866.2713357462158,43482.04918164684,275,11957.56352495288,25000.0,0.68644402500248,16.857148595081178,31608.185784005305,557.0865010584942,32165.2722850638,328,10550.209309500926,12500.0,0.102620562657846,15.005047303654283
2021-08-26,57593.890575104815,170.36935310819658,57764.25992821301,275,15885.17148025858,12500.0,-0.17816692001360943,14.02,30379.94146789323,44.03364816395936,30423.97511605719,328,9979.063838066759,25000.0,0.7905755874701705,16.0
2021-08-27,28201.43880449985,9.559523335644409,28210.998327835492,275,7758.024540154761,25000.0,0.9074723926234336,14.927610754145396,53803.74843403202,455.5893552535261,54259.33778928555,328,17797.06279488566,25000.0,0.3791019581639126,16.386966869138817
2021-08-28,68916.09217204074,615.1856796696786,69531.27785171042,275,19121.101409220362,25000.0,0.3094157153041915,15.245930472707965,49056.8516745185,349.2609318790608,49406.11260639756,328,16205.2049348984,12500.0,-0.19501078604728422,16.197985429705025
2021-08-29,69808.94132163281,272.87328080907724,70081.81460244188,275,19272.499015671518,12500.0,-0.35644731661429035,14.893432637789596,48435.15935146283,595.557066578308,49030.71641804114,328,16082.074985117495,12500.0,-0.18853026237460502,16.019736363006086
2021-08-30,70074.04761226395,550.8302762564488,70624.8778885204,275,19421.841419343105,12500.0,-0.36430744312332136,14.537097738138408,43952.88839033346,301.4221840007704,44254.31057433423,328,14515.413868381627,12500.0,-0.10607441412534879,15.0
2021-08-31,75231.44602793832,567.2428855334048,75798.68891347172,275,20844.639451204726,25000.0,0.21870318677869863,14.764011019312983,54233.93215878482,734.9698863175048,54968.902045102324,328,18029.799870793562,12500.0,-0.2910420984628191,14.721645802732557
2021-09-01,58660.74639648378,0.0,58660.74639648378,275,16131.705259033039,12500.0,-0.19114238205437045,14.572868637258614,48476.89458379627,325.0470639677076,48801.941647763975,328,16007.036860466584,12500.0,-0.1845808873929781,14.542676254128072
2021-09-02,37074.11848330155,1206.376399157206,38280.494882458755,275,10527.136092676157,12500.0,0.10383494249072857,14.694164290789775,38353.26835994482,5547.144903106547,43900.41326305137,328,14399.33555028085,12500.0,-0.09996502896215,14.538472463493235
2021-09-03,62875.93046713293,3752.583849093586,66628.51431622652,275,18322.84143696229,12500.0,-0.30646533878748905,14.442012665607589,33063.32233399093,2824.8928142744144,35888.21514826534,328,11771.334568631033,12500.0,0.03835081217731404,14.62558984635908
2021-09-04,55914.35165112733,1808.458845243565,57722.81049637089,275,15873.772886501994,12500.0,-0.17756699402642076,14.290620733814956,43839.83458492845,526.6993308805376,44366.53391580899,328,14552.22312438535,12500.0,-0.10801174338870259,14.526670596682418
2021-09-05,35393.76616029784,118.78826404573688,35512.55442434358,275,9765.952466694484,12500.0,0.14389723859502718,14.436237276231696,37939.01658483177,55.3890504924708,37994.40563532424,328,12462.16504838635,12500.0,0.00199131324282366,14.529618099849532
2021-09-06,59692.21136057854,2990.515765980045,62682.72712655859,275,17237.749959803612,12500.0,-0.24935526104229536,14.230165796012797,52079.03042254955,94.15457789565524,52173.185000445206,328,17112.804680146026,12500.0,-0.24277919369189613,14.28846431150236
2021-09-07,62220.6438856262,1048.272222222222,63268.916107848425,275,17398.951929658317,12500.0,-0.2578395752451746,13.987498581878732,49225.03998567938,1902.4399005889893,51127.47988626837,328,16769.813402696025,12500.0,-0.22472702119452764,14.096579410696949
2021-09-08,55974.330415143806,723.6608791727059,56697.99129431651,275,15591.94760593704,12500.0,-0.16273408452300214,13.835238536396387,38819.342514013086,1097.5360630108144,39916.8785770239,328,13092.736173263838,12500.0,-0.031196640698096755,14.084329708349776
2021-09-09,61822.568265612106,208.8307110989791,62031.39897671108,275,17058.63471859555,12500.0,-0.23992814308397625,13.598332943078317,35269.740739962304,2263.960055394088,37533.700795356395,328,12311.053860876897,12500.0,0.009944533638058075,14.13335734189148
2021-09-10,63480.62060149253,885.0797694004816,64365.700370893006,275,17700.567601995575,25000.0,0.38418065252654865,13.995323960688294,50674.60135951251,207.5521743602484,50882.15353387276,328,16689.346359110266,25000.0,0.43740282320472285,14.57434317105358
2021-09-11,62554.202013214446,2687.188444011798,65241.39045722625,275,17941.382375737216,25000.0,0.37150619075067287,14.405723668391769,46718.92916708979,3263.862056390232,49982.79122348002,328,16394.355521301444,25000.0,0.4529286567736082,15.083616393853292
2021-09-12,66149.54336916043,400.3601273324199,66549.90349649284,275,18301.223461535534,25000.0,0.3525671862349719,14.764085540680236,48581.759979711416,126.46503331884924,48708.225013030264,328,15976.297804273925,25000.0,0.4749316945118987,15.560731274203537
2021-09-13,56948.96374430772,584.4345615704857,57533.39830587821,275,15821.684534116508,12500.0,-0.1748255017956057,14.59771896017052,49545.63145320925,542.7356080873811,50088.36706129663,328,16428.984396105294,12500.0,-0.20678865242659442,15.36331195227445
2021-09-14,54357.409312306,2574.8041673929733,56932.21347969898,275,15656.358706917219,12500.0,-0.1661241424693273,14.459561065433675,42599.09144914458,3368.620235995392,45967.71168513997,328,15077.40943272591,12500.0,-0.13565312803820578,15.28581184725764
2021-09-15,60997.519352679854,621.4655246593735,61618.98487733923,275,16945.22084126829,12500.0,-0.23395899164569942,14.249034749644204,47143.48279932528,784.2236041598849,47927.706403485165,328,15720.287700343133,12500.0,-0.16948882633384912,15.129861196827182
2021-09-16,56205.79616676271,209.2195895065122,56415.01575626922,275,15514.129332974035,25000.0,0.49925635089610343,14.75131927880948,34480.92464607328,300.35154325208026,34781.27618932536,328,11408.258590098718,12500.0,0.057460074205330634,16.45
2021-09-17,43441.23136956274,131.047505350681,43572.27887491342,275,11982.37669060119,12500.0,0.027243332073621594,14.780459351092125,13853.031085534394,49.05830244918874,13902.089387983582,328,4559.885319258616,12500.0,0.41790077267059916,16.868747673891825
2021-09-18,48026.28167584612,310.2255201510151,48336.50719599713,275,13292.53947889921,25000.0,0.6161821326895152,15.40113158999435,43477.19431191403,172.30866004738948,43649.50297196142,328,14317.036974803344,12500.0,-0.09563352498964972,16.776088740507205
2021-09-19,52809.11510871292,491.4979391602399,53300.61304787316,275,14657.668588165117,25000.0,0.5443332322018359,15.952578608157715,62615.45629395067,381.0093444225487,62996.46563837322,328,20662.840729386415,12500.0,-0.42962319628349555,16.353042968695846
2021-09-20,23126.09154834114,91.53806968402247,23217.629618025163,275,6384.848144956919,0.0,-0.3360446392082589,15.617858862063304,43475.36250289843,348.0716343226913,43823.43413722112,328,14374.086397008527,12500.0,-0.09863612615834351,16.260415658119495
2021-09-21,0.0,0.0,0.0,275,0.0,0.0,0.0,15.617858862063304,66077.78471435682,125.3608970361146,66203.14561139293,328,21714.631760536882,12500.0,-0.4849806189756254,15.77759916410323
2021-09-22,0.0,0.0,0.0,275,0.0,0.0,0.0,15.617858862063304,68067.11605251193,688.4434816115265,68755.55953412346,328,22551.823527192497,12500.0,-0.5290433435364472,15.260440529091444
2021-09-23,0.0,0.0,0.0,275,0.0,0.0,0.0,15.617858862063304,61028.84215971056,1024.1252370259344,62052.967396736494,328,20353.37330612957,12500.0,-0.4133354371647143,14.864784727597494
2021-09-24,26019.412909129176,21.276086071690223,26040.688995200868,275,7161.189473680238,12500.0,0.28099002770104015,15.899156833115384,61126.69899612462,1297.1105315049804,62423.8095276296,328,20475.00952506251,25000.0,0.23815739341776268,15.125334344927554
2021-09-25,48310.175406303024,162.7825266542796,48472.9579329573,275,13330.063431563258,12500.0,-0.04368754902964515,15.857825346971524,29415.38572495161,522.8926559322008,29938.278380883814,328,9819.75530892989,12500.0,0.14106551005632154,15.275426633465232
2021-09-26,61425.49205724752,245.52220517392257,61671.01426242144,275,16959.528922165897,12500.0,-0.2347120485350472,16.6,59232.33633262247,681.7402833020659,59914.07661592454,328,19651.81713002325,12500.0,-0.3764114278959605,14.910784195723116
2021-09-27,32332.30231407645,0.5454545454545454,32332.847768621905,275,8891.533136371025,0.0,-0.46797542823005395,16.13203246650679,58970.34262831415,7.970604462805666,58978.313232776956,328,19344.88674035084,12500.0,-0.36025719686057056,14.550664596665904
2021-09-28,62075.02495015597,2837.9994444444446,64913.02439460041,275,17851.081708515114,12500.0,-0.2816358793955323,15.891472894859795,49104.74555935375,847.0409280819363,49951.78648743569,328,16384.185967878908,12500.0,-0.20443084041467935,14.36085635753601
2021-09-29,65972.22994749964,657.7353097131839,66629.96525721283,275,18323.24044573353,0.0,-0.9643810760912384,14.93661167193546,40777.3584619546,568.3569892863064,41345.71545124091,328,13561.394668007018,25000.0,0.602031859578578,14.972699853561217
2021-09-30,52289.10938842982,372.2966990116978,52661.406087441515,275,14481.886674046416,12500.0,-0.10430982494981138,14.837690351839765,32617.55881067544,411.5398071359977,33029.09861781144,328,10833.544346642151,12500.0,0.08770819228199205,15.067512522513764
2021-10-01,48098.52447471947,38.8116086163216,48137.33608333579,275,13237.767422917343,12500.0,-0.03882986436407067,14.79942223444251,28804.077503306864,26.833971181811204,28830.911474488676,328,9456.538963632285,12500.0,0.1601821598088271,15.228157921404046
2021-10-02,55790.2498518312,1035.0266280180522,56825.27647984925,275,15626.951031958544,12500.0,-0.16457637010308127,14.649826512902848,42472.63908169985,175.90101069559182,42648.54009239544,328,13988.721150305702,12500.0,-0.0783537447529317,15.152840783572596
2021-10-03,57756.380299226046,1110.118560963482,58866.49886018953,275,16188.287186552121,12500.0,-0.19412037823958533,14.471773640150891,52995.92329533219,207.86896796798047,53203.79226330017,328,17450.843862362457,0.0,-0.9184654664401294,14.237963791947914
2021-10-04,55488.704251787065,285.7358367452887,55774.440088532356,275,15337.971024346398,12500.0,-0.14936689601823147,14.326542394401343,31551.6237026766,31.156064521830963,31582.77976719843,328,10359.151763641086,0.0,-0.5452185138758466,13.693283130133286
2021-10-05,58934.05381951691,3464.0727791221475,62398.12659863906,275,17159.48481462574,12500.0,-0.24523604287503892,14.1314442470136,8347.933919435776,48.134761401762034,8396.068680837538,328,2753.9105273147125,0.0,-0.14494265933235329,13.549171428787238
2021-10-06,48923.59708770986,4002.221012755592,52925.81810046545,275,14554.599977627999,25000.0,0.5497578959143158,14.739129026007271,2899.142838389392,1.0484460800413102,2900.1912844694334,328,951.2627413059741,0.0,-0.050066460068735476,13.499123068208728
2021-10-07,39142.4720995191,5746.240833333333,44888.71293285243,275,12344.396056534419,12500.0,0.008189681235030596,14.830487982461602,20831.34288739416,63.18001612875197,20894.522903522913,328,6853.403512355516,0.0,-0.36070544801871135,13.139508306784238
2021-10-08,42198.40857938896,6319.4325,48517.84107938896,275,13342.406296831965,12500.0,-0.04433717351747184,14.877616279338866,19304.690694497145,1702.9327864795262,21007.623480976672,328,6890.500501760349,12500.0,0.29523681569682375,13.464143120058182
2021-10-09,48839.46463198224,651.6027777777778,49491.06740976002,275,13610.043537684005,25000.0,0.5994713927534734,15.486518764928595,38828.27262312301,1.252094226413303,38829.52471734943,328,12736.084107290613,12500.0,-0.012425479331084907,13.451739255827428
2021-10-10,36936.42268384476,3183.4525000000003,40119.87518384476,275,11032.965675557309,12500.0,0.07721233286540481,15.609807383978213,56562.77543964619,7.141978539360895,56569.91741818555,328,18554.932913164863,12500.0,-0.3186806796402559,13.133181869290375
2021-10-11,60151.5739620438,6116.262222222223,66267.83618426602,275,18223.654950673157,12500.0,-0.30124499740385036,15.39708723452758,56508.51647980424,8.798865424262154,56517.315345228504,328,18537.67943323495,12500.0,-0.31777260174920785,12.815561163744285
2021-10-12,40784.99528722903,3893.950555555555,44678.94584278458,275,12286.71010676576,12500.0,0.011225783854433662,15.464672829054528,33732.308859459525,4636.172389742534,38368.48124920206,328,12584.861849738276,12500.0,-0.004466413144119781,12.891129726591508
2021-10-13,40484.30616460294,4245.136767065267,44729.44293166821,275,12300.596806208758,12500.0,0.010494904936381173,15.536610502987903,30874.96802960336,7285.713253525395,38160.68128312875,328,12516.70346086623,12500.0,-0.0008791295192752984,13.01602501534362
2021-10-14,44018.15913681507,4679.008321770818,48697.167458585885,275,13391.721051111119,12500.0,-0.046932686900585205,15.557400304955056,36582.24120868564,9676.06010665908,46258.301315344725,328,15172.72283143307,12500.0,-0.14066962270700367,13.042394746056836
2021-10-15,46536.03038256705,6209.598757891994,52745.629140459045,275,14505.048013626236,12500.0,-0.10552884282243345,15.541747233628428,39845.29559343516,10412.647286546448,50257.94287998161,328,16484.605264633967,12500.0,-0.20971606655968247,13.012433853707009
2021-10-16,45750.34235915243,6287.567548796757,52037.90990794919,275,14310.425224686029,12500.0,-0.09528553814136993,15.537465962640695,34980.782338113786,10344.968844077604,45325.751182191394,328,14866.846387758776,12500.0,-0.12457086251361982,13.066449821764833
2021-10-17,42014.64365563363,2490.189778586658,44504.83343422029,275,12238.829194410579,12500.0,0.013745831873127442,15.587254014993366,36220.97178691953,5393.005149028521,41613.97693594805,328,13649.38443499096,12500.0,-0.06049391763110314,13.099056203548535
2021-10-18,31943.95724610597,529.3288272780072,32473.286073383977,275,8930.153670180594,12500.0,0.18788664893786344,15.78280200222078,35964.657736843226,1367.33397196562,37331.99170880885,328,12244.893280489301,12500.0,0.013426669447931522,13.13608737524935
2021-10-19,22786.23271690249,1504.196406726414,24290.429123628903,275,6679.868008997948,0.0,-0.35157200047357623,15.453001265528773,32592.875542486312,1727.450743738479,34320.326286224794,328,11257.067021881732,12500.0,0.06541752516411936,13.231326155358008
2021-10-20,24713.47903204277,1900.898436056077,26614.377468098846,275,7318.953803727182,12500.0,0.2726866419090957,15.753200911117624,31875.7466374403,1475.046898505431,33350.79353594573,328,10939.060279790201,12500.0,0.08215472211630521,13.338944844985352
2021-10-21,26861.398051849043,611.8806915101791,27473.27874335922,275,7555.151654423786,12500.0,0.2602551760829586,16.02231225510402,33005.91650391133,4362.562247263412,37368.47875117474,328,12256.861030385315,12500.0,0.012796787874457118,13.427053233759937
2021-10-22,28279.94624308215,401.5292665055636,28681.475509587715,275,7887.405765136622,12500.0,0.24276811762438832,16.270891980533094,34110.00278121586,1029.9820217011795,35139.98480291704,328,11525.915015356788,25000.0,0.7091623676128007,14.153996343642104
2021-10-23,30634.9805775906,0.0,30634.9805775906,275,8424.619658837415,0.0,-0.4434010346756534,15.82749094585744,33903.2685798421,0.0,33903.2685798421,328,11120.272094188209,12500.0,0.07261725820062058,14.226613601842724
2021-10-24,51865.40218626341,658.7573272473543,52524.159513510764,275,14444.14386621546,12500.0,-0.10232336137976103,15.734702230003627,39301.1300605663,226.4751093201037,39527.6051698864,328,12965.054495722741,12500.0,-0.024476552406460062,14.206046725007688
2021-10-25,60121.70432553361,865.7079210938113,60987.41224662742,275,16771.53836782254,12500.0,-0.2248178088327653,15.522414404239324,36618.59298238989,6840.986317707865,43459.57930009776,328,14254.742010432064,12500.0,-0.09235484265431919,14.231788909311692
2021-10-26,57568.1736266087,7850.438174248158,65418.61180085686,275,17990.118245235637,25000.0,0.36894114498759806,16.00498031227525,41090.14066875427,4893.8738796209445,45984.01454837521,328,15082.75677186707,12500.0,-0.13593456694037212,14.180338059872144
2021-10-27,58913.82941439182,1449.9699741903928,60363.79938858221,275,16600.044831860105,12500.0,-0.21579183325579498,15.810174886540633,34284.637024860975,700.0861990047812,34984.72322386575,328,11474.989217427967,12500.0,0.053947935924843864,14.246371694390335
2021-10-28,55247.27015865325,895.0132408438983,56142.283399497144,275,15439.127934861714,25000.0,0.503203792902015,16.326332818454862,44942.210167040525,287.8357995722526,45230.04596661278,328,14835.455077048991,12500.0,-0.12291868826573638,14.128421960980372
2021-10-29,47376.911821737,3945.573147789592,51322.48496952659,275,14113.683366619813,12500.0,-0.08493070350630594,16.298509094719194,35263.95108015239,512.7672798675483,35776.718360019935,328,11734.763622086539,0.0,-0.6176191380045547,13.519654805491426
2021-10-30,58811.10444103002,669.2248265271186,59480.329267557136,275,16357.090548578211,12500.0,-0.20300476571464268,16.105190477809547,42052.37286878943,1972.015267430948,44024.38813622038,328,14439.999308680284,12500.0,-0.10210522677264654,13.45159278965127
2021-10-31,63666.924266890885,1461.3318532189603,65128.25612010984,275,17910.270433030208,12500.0,-0.2847510754226425,15.84159025815718,34638.13147334844,169.31511472376542,34807.446588072205,328,11416.842480887683,12500.0,0.05700829047959566,13.511523993690307
2021-11-01,65688.200757038,575.0452022487086,66263.24595928671,275,18222.39263880384,25000.0,0.35671617690506097,16.206629457726365,33242.83604493409,120.2887347663619,33363.124779700454,328,10943.10492774175,12500.0,0.08194184590832897,13.595542403019866
2021-11-02,66363.9002688861,1540.8495980641806,67904.74986695027,275,18673.806213411324,12500.0,-0.3249371691269118,15.90399405909775,33181.6533280769,98.64816212081628,33280.301490197715,328,10915.93888878485,12500.0,0.08337163743237626,13.68061701925096
2021-11-03,30120.87432012385,590.5458630491576,30711.42018317301,275,8445.640550372578,12500.0,0.21338733945407481,16.12592877288543,35856.18098304896,125.24122966683032,35981.42221271579,328,11801.90648577078,12500.0,0.036741763906801055,14.08
2021-11-04,53817.17171412728,995.7878274841912,54812.959541611475,275,15073.563873943156,12500.0,-0.13545073020753454,16.00489076123359,13186.022370258455,570.7589037501405,13756.781274008596,328,4512.224257874819,0.0,-0.23748548725656943,13.852367613818696
2021-11-05,64020.01926124233,1097.4550975204197,65117.474358762745,275,17907.305448659754,12500.0,-0.2845950236136712,15.73617995613666,42233.16704397435,1227.6663627116948,43460.83340668604,328,14255.153357393021,12500.0,-0.09237649249436952,13.781184519585876
2021-11-06,72127.33423807647,2391.3604201198823,74518.69465819634,275,20492.641031003994,12500.0,-0.42066531742126284,15.350126434269765,43114.71889507368,1752.3799554198677,44867.09885049355,328,14716.408422961886,12500.0,-0.11665307489273082,13.694783056555131
2021-11-07,70454.57238590892,1101.7775048736742,71556.3498907826,275,19677.996219965215,12500.0,-0.3777892747350113,14.988283939210556,38996.44764761295,860.6137298555701,39857.06137746852,328,13073.116131809675,12500.0,-0.0301640069373513,13.679475960322655
2021-11-08,63422.54978719355,453.5060250681231,63876.05581226167,275,17565.91534837196,25000.0,0.39126761324358106,15.386115455448545,40866.57993706915,451.07121153706754,41317.65114860622,328,13552.189576742841,25000.0,0.6025163380661662,14.289779211935356
2021-11-09,68005.17442381012,2363.315996271328,70368.49042008145,275,19351.3348655224,25000.0,0.2972981649725053,15.717619509840764,34160.74163702173,910.59026744503,35071.331904466766,328,11503.3968646651,25000.0,0.710347533438679,15.01584640893835
2021-11-10,65596.08830315887,1181.231738424698,66777.32004158357,275,18363.763011435483,25000.0,0.3492756309770798,16.083991915979254,48756.70661018908,272.6393034032211,49029.345913592304,328,16081.625459658277,25000.0,0.46938813370219595,15.489941157983507
2021-11-11,65126.11717527687,2351.7508708930754,67477.86804616994,275,18556.413712696736,12500.0,-0.31875861645772297,15.799271798968668,44271.07876620233,3094.085823772055,47365.16458997438,328,15535.773985511598,12500.0,-0.15977757818482094,15.38357727191433
2021-11-12,60417.77820912301,2089.502575476667,62507.28078459968,275,17189.502215764915,12500.0,-0.24681590609289022,15.58269869331031,41395.11692386955,2497.487544372704,43892.60446824226,328,14396.77426558346,12500.0,-0.09983022450439268,15.326861569228582
2021-11-13,61458.21310632884,1478.08,62936.29310632884,275,17307.48060424043,25000.0,0.40486944188208257,16.008961398350287,44019.85393016965,1183.3300299835205,45203.18396015317,328,14826.64433893024,12500.0,-0.12245496520685475,15.224834617170917
2021-11-14,58449.40866223633,1920.9708333333333,60370.379495569665,275,16601.854361281657,12500.0,-0.21588707164640303,15.820877851923182,45032.607524849474,362.7858072068957,45395.39333205637,328,14889.689012914489,12500.0,-0.12577310594286784,15.10532433989983
2021-11-15,51537.84220232426,2207.487222222222,53745.32942454648,275,14779.96559175028,12500.0,-0.11999818903948845,15.73283013583691,12756.05385048084,987.181842074924,13743.235692555763,328,4507.7813071582905,12500.0,0.4206430890969321,15.54300930500732
2021-11-16,50098.17760595709,368.3538888888889,50466.53149484598,275,13878.296161082644,12500.0,-0.07254190321487601,13.74,26885.301689853964,72.44594080607095,26957.747630660037,328,8842.141222856491,12500.0,0.1925188830075531,15.73677883372984
2021-11-17,6001.813701974382,829.1694444444444,6830.983146418826,275,1878.5203652651774,0.0,-0.09886949290869355,13.653131643787214,53030.34213125752,1095.9318951500786,54126.2740264076,328,17753.41788066169,12500.0,-0.2764956779295627,15.47920240114813
2021-11-18,25192.23648974769,1599.5,26791.73648974769,275,7367.7275346806155,0.0,-0.3877751334042429,13.288507168277707,47256.26197505336,2093.371812735664,49349.633787789026,328,16186.6798823948,12500.0,-0.1940357832839368,15.32130482599984
2021-11-19,65966.3772834455,1781.6588888888891,67748.0361723344,275,18630.70994739196,12500.0,-0.3226689445995768,12.991625391806783,37872.32171962554,9689.302103652954,47561.623823278496,328,15600.212614035347,0.0,-0.821063821791334,14.667508956313672
2021-11-20,54675.645417877815,2895.465277777778,57571.110695655596,275,15832.055441305289,25000.0,0.4825233978260375,13.516056839705922,41273.73449090296,5335.510098902385,46609.24458980535,328,15287.832225456154,12500.0,-0.14672801186611334,14.612888697733874
2021-11-21,55980.89111732315,1106.9058333333332,57087.796950656484,275,15699.144161430533,12500.0,-0.16837600849634385,13.363701836692034,41548.59040269959,1629.1257113647462,43177.71611406434,328,14162.290885413102,12500.0,-0.08748899396911063,14.55352355815043
2021-11-22,65167.334114216064,1716.4519444444445,66883.78605866051,275,18393.041166131643,25000.0,0.3477346754667556,13.736279895565222,32774.92130344045,2773.589164496528,35548.51046793698,328,11659.91143348333,12500.0,0.04421518771140367,14.645619653543667
2021-11-23,63875.65131368816,624.9902777777778,64500.64159146594,275,17737.676437653132,12500.0,-0.2756671809291122,13.469658626551317,43563.62406089479,686.526866192288,44250.15092708708,328,14514.049504084564,12500.0,-0.10600260547813492,14.55146866975559
2021-11-24,55160.15797358751,3871.054166666667,59031.21214025418,275,16233.5833385699,12500.0,-0.1965043862405211,13.329182655880969,33382.65891367615,6415.983214230007,39798.642127906154,328,13053.954617953219,12500.0,-0.029155506208064157,14.63307329482476
2021-11-25,62679.8217031771,2896.867222222222,65576.68892539931,275,18033.589454484812,12500.0,-0.29124155023604276,13.079869447019195,31145.3363928544,11052.704757518768,42198.04115037317,328,13840.957497322399,12500.0,-0.07057671038538942,14.753301171832328
2021-11-26,65821.30149332463,553.05,66374.35149332463,275,18252.946660664275,25000.0,0.35510807049135396,13.442982188563182,36824.416834336815,2332.9574206034345,39157.37425494025,328,12843.618755620404,12500.0,-0.018085197664231792,14.77549018648167
2021-11-27,57909.05091975868,655.8791666666667,58564.930086425346,275,16105.35577376697,25000.0,0.4681391698017384,13.920614346303516,44667.379073541466,844.6353664991591,45512.01444004063,328,14927.940736333325,12500.0,-0.1277863545438592,14.662284905633165
2021-11-28,68954.91736496329,215.6575,69170.57486496329,275,19021.908087864904,25000.0,0.314636416428163,14.23837212128431,43715.5713307035,1945.328711098565,45660.90004180206,328,14976.775213711075,25000.0,0.5275381466467856,15.22340556897681
2021-11-29,63770.45071412086,229.65916666666664,64000.109880787524,275,17600.03021721657,25000.0,0.3894720938307069,14.631168229369404,25173.718956278262,297.429531733195,25471.14848801146,328,8354.536704067757,12500.0,0.21818227873327592,15.446722420678954
2021-11-30,73644.91041058302,20.65361111111111,73665.56402169412,275,20258.03010596588,25000.0,0.249577362843901,14.881044526058334,0.0,0.0,0.0,328,0.0,0.0,0.0,15.446722420678954
2021-12-01,67711.30128070705,520.8163888888889,68232.11766959594,275,18763.832359138883,25000.0,0.3282193495190061,15.216802007521784,0.0,0.0,0.0,328,0.0,0.0,0.0,15.446722420678954
2021-12-02,77534.07153719277,1281.4744444444443,78815.54598163722,275,21674.275144950232,25000.0,0.17503815026577726,15.41038781422031,0.0,0.0,0.0,328,0.0,0.0,0.0,15.946722420678954
2021-12-03,77816.00522436417,157.0425,77973.04772436417,275,21442.588124200145,25000.0,0.18723220398946605,15.599893001762409,13702.511172121764,43.46684438917372,13745.978016510937,328,4508.680789415587,0.0,-0.23729898891660986,15.71017380676022
2021-12-04,57344.32461957152,200.0963888888889,57544.421008460406,275,15824.715777326612,25000.0,0.48290969593017835,16.085698829637032,42367.337130034335,1116.5507393985324,43483.88786943287,328,14262.715221173981,0.0,-0.7506692221670516,14.978779776304892
2021-12-05,50899.648046195725,761.2969444444445,51660.94499064017,275,14206.759872426048,25000.0,0.5680652698723133,16.664782871073673,40588.738254428616,107.10715254041884,40695.845406969034,328,13348.237293485843,0.0,-0.7025388049203075,12.82
2021-12-06,42958.72575360009,99.1888888888889,43057.91464248898,275,11840.926526684469,25000.0,0.692582814385028,17.35880131411367,21084.26114244818,4.842466066148546,21089.103608514328,328,6917.225983592699,0.0,-0.3640645254522473,12.456019070804052
2021-12-07,55131.16241904504,36.38333333333333,55167.54575237837,275,15171.075081904051,12500.0,-0.14058289904758164,17.21874501594328,41961.15336778689,12.44292449951172,41973.5962922864,328,13767.339583869938,0.0,-0.724596820203681,11.731637054770678
2021-12-08,59866.625,431.7363888888889,60298.36138888889,275,16582.049381944445,12500.0,-0.21484470431286554,17.010149127785386,42014.9619140625,141.6400017293294,42156.60191579183,328,13827.36542837972,37500.0,1.2459281353484357,12.980010343833175
2021-12-09,62660.16094010889,352.9605555555555,63013.12149566445,275,17328.608411307723,12500.0,-0.2541372848056696,16.761120482599598,39013.77467295259,521.4722332085504,39535.24690616114,328,12967.560985220854,12500.0,-0.024608472906360764,12.964404128426416
2021-12-10,55291.73890659213,937.89,56229.62890659213,275,15463.147949312835,12500.0,-0.15595515522699133,16.618740051056818,40443.86702231258,214.0084334903293,40657.87545580291,328,13335.783149503353,12500.0,-0.043988586815965965,12.924110002988598
2021-12-11,65143.26813597857,1328.3725,66471.64063597858,275,18279.701174894108,12500.0,-0.30419479867863725,16.333771696457127,40970.994161791205,761.0874713473851,41732.08163313859,328,13688.122775669455,12500.0,-0.06253277766681344,12.87471599851136
2021-12-12,60566.39988808751,619.5969444444445,61185.99683253195,275,16826.149128946287,12500.0,-0.2276920594182256,16.115047487550598,33313.30000320822,380.96242953830296,33694.262432746524,328,11051.718077940859,12500.0,0.07622536431890216,12.957517977403343
2021-12-13,62747.222851783634,628.8633333333333,63376.08618511697,275,17428.423700907166,12500.0,-0.25939072110037714,15.864758735748469,46464.70307548195,102.80589427947996,46567.50896976143,328,15274.14294208175,25000.0,0.5118872135746448,13.471179945363446
